Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Palm_x,Palm_y,Palm_z,Wrist_x,Wrist_y,Wrist_z,Thumb_MCP_x,Thumb_MCP_y,Thumb_MCP_z,Thumb_PIP_x,Thumb_PIP_y,Thumb_PIP_z,Thumb_DIP_x,Thumb_DIP_y,Thumb_DIP_z,Thumb_TIP_x,Thumb_TIP_y,Thumb_TIP_z,Index_MCP_x,Index_MCP_y,Index_MCP_z,Index_PIP_x,Index_PIP_y,Index_PIP_z,Index_DIP_x,Index_DIP_y,Index_DIP_z,Index_TIP_x,Index_TIP_y,Index_TIP_z,Middle_MCP_x,Middle_MCP_y,Middle_MCP_z,Middle_PIP_x,Middle_PIP_y,Middle_PIP_z,Middle_DIP_x,Middle_DIP_y,Middle_DIP_z,Middle_TIP_x,Middle_TIP_y,Middle_TIP_z,Ring_MCP_x,Ring_MCP_y,Ring_MCP_z,Ring_PIP_x,Ring_PIP_y,Ring_PIP_z,Ring_DIP_x,Ring_DIP_y,Ring_DIP_z,Ring_TIP_x,Ring_TIP_y,Ring_TIP_z,Pinky_MCP_x,Pinky_MCP_y,Pinky_MCP_z,Pinky_PIP_x,Pinky_PIP_y,Pinky_PIP_z,Pinky_DIP_x,Pinky_DIP_y,Pinky_DIP_z,Pinky_TIP_x,Pinky_TIP_y,Pinky_TIP_z
38,129,166,60,46,30,26,25,-23.220314025878906,-31.693561553955078,-2.7445318698883057,19.861202239990234,31.381364822387695,28.898494720458984,-2.093766212463379,8.912464141845703,16.971155166625977,18.428394317626953,-22.13363265991211,-11.416017532348633,2.5008649826049805,7.167490482330322,-41.233707427978516,-32.695682525634766,-17.332866668701172,-10.653273582458496,-56.498050689697266,-51.57768630981445,-38.60963439941406,-29.61744499206543,16.660484313964844,67.2188720703125,70.7713851928711,30.00096321105957,1.1032118797302246,-17.47366714477539,-4.452763080596924,-41.81196594238281,-39.74275588989258,-26.494590759277344,-5.849929332733154,-47.92293930053711,-44.99114227294922,-30.070377349853516,-1.4632521867752075,-41.657222747802734,-42.073543548583984,-28.744640350341797,3.9930145740509033,-28.501113891601562,-30.59229850769043,-19.688947677612305,141.33792114257812,132.4625701904297,133.13058471679688,124.16644287109375,115.02300262451172,103.01836395263672,156.96871948242188,144.6195831298828,123.19190979003906,113.89789581298828,150.6938934326172,135.98971557617188,112.9883041381836,104.32923126220703,141.44400024414062,130.62692260742188,109.22918701171875,99.56229400634766,129.1198272705078,121.99993133544922,108.8302993774414,100.5256576538086
37,128,155,50,46,29,23,26,-23.164897918701172,-31.695016860961914,-2.7462456226348877,19.923301696777344,31.50846290588379,28.800508499145508,-1.9788942337036133,9.03675651550293,17.01215171813965,18.39316749572754,-22.03666114807129,-11.283317565917969,2.544006586074829,7.095921516418457,-41.16703414916992,-32.59800338745117,-17.299631118774414,-10.698482513427734,-56.471561431884766,-51.560935974121094,-38.61901092529297,-29.68560791015625,16.314123153686523,66.85476684570312,70.42544555664062,29.6844482421875,0.7970885634422302,-17.71685218811035,-4.764269828796387,-42.114662170410156,-39.976470947265625,-26.687774658203125,-6.182288646697998,-48.208457946777344,-45.076053619384766,-30.060335159301758,-1.8201509714126587,-41.9832649230957,-42.27166748046875,-28.875343322753906,3.60947585105896,-28.867504119873047,-30.86621856689453,-19.883808135986328,141.5287628173828,132.60694885253906,133.18299865722656,124.24625396728516,115.15222930908203,103.09912872314453,157.12608337402344,144.7587127685547,123.30665588378906,114.0589828491211,150.9134521484375,136.10177612304688,113.07282257080078,104.5174560546875,141.71470642089844,130.80789184570312,109.36193084716797,99.73442840576172,129.42864990234375,122.22428894042969,109.01465606689453,100.75084686279297
38,120,190,50,50,29,29,25,-22.746540069580078,-31.31900405883789,-2.3697547912597656,20.3909854888916,32.09305191040039,29.074037551879883,-1.5075043439865112,9.46303653717041,17.369787216186523,18.69302749633789,-21.583284378051758,-10.787660598754883,2.919018030166626,7.202719211578369,-40.74238967895508,-32.110965728759766,-16.877601623535156,-10.363851547241211,-56.0852165222168,-51.260498046875,-38.3390998840332,-29.44152069091797,14.349019050598145,64.82180786132812,68.40492248535156,27.652484893798828,-1.2668956518173218,-19.751264572143555,-6.610654354095459,-44.07942581176758,-42.07421875,-28.81740951538086,-8.079078674316406,-50.136260986328125,-46.62905502319336,-31.389781951904297,-3.788673162460327,-43.93513870239258,-44.1099967956543,-30.662595748901367,1.5481294393539429,-30.93697166442871,-32.88085174560547,-21.840927124023438,141.75628662109375,132.49728393554688,132.96119689941406,124.31307220458984,115.47407531738281,103.44951629638672,157.4412384033203,145.39602661132812,123.90576171875,114.6040267944336,151.2988739013672,136.6064910888672,113.55944061279297,105.26483917236328,142.12623596191406,131.2073211669922,109.71392059326172,100.09809875488281,129.8472900390625,122.62152099609375,109.38363647460938,101.15789794921875
38,120,208,45,51,33,31,24,-22.14796257019043,-30.786415100097656,-1.849804162979126,21.1345272064209,33.01211166381836,29.956279754638672,-0.9584386944770813,10.162801742553711,18.198610305786133,19.53057861328125,-20.990388870239258,-10.114730834960938,3.729612112045288,7.976129531860352,-40.100486755371094,-31.219823837280273,-15.847811698913574,-9.288330078125,-55.3769416809082,-50.474098205566406,-37.4630012512207,-28.4964656829834,11.65320873260498,62.1819953918457,65.83170318603516,25.237689971923828,-3.5662319660186768,-21.88656234741211,-9.387466430664062,-46.74436950683594,-44.508689880371094,-31.139862060546875,-10.852497100830078,-52.84140396118164,-49.06367874145508,-33.67656707763672,-6.5308613777160645,-46.5145263671875,-46.45257568359375,-32.933921813964844,-1.127076506614685,-33.524478912353516,-35.33776092529297,-24.233959197998047,141.4715118408203,132.5868377685547,133.26882934570312,124.46829986572266,115.487548828125,103.22362518310547,157.1149139404297,144.8622283935547,123.44268035888672,114.303955078125,150.83029174804688,136.0022735595703,113.08061218261719,105.04381561279297,141.57049560546875,130.26107788085938,108.86599731445312,99.382080078125,129.2382049560547,121.67898559570312,108.51061248779297,100.44732666015625
36,123,217,52,52,31,30,26,-21.690969467163086,-30.348962783813477,-1.4289404153823853,21.80804443359375,33.90045928955078,30.845293045043945,-0.6165853142738342,10.656227111816406,18.899934768676758,20.263383865356445,-20.57986068725586,-9.499126434326172,4.560878276824951,8.783828735351562,-39.603580474853516,-30.470800399780273,-14.880404472351074,-8.227839469909668,-54.76477813720703,-49.796329498291016,-36.65045928955078,-27.534372329711914,9.587508201599121,60.09347915649414,63.80714797973633,23.291841506958008,-5.4759039878845215,-23.73641014099121,-11.400003433227539,-48.78660202026367,-46.50078201293945,-33.07655715942383,-12.911722183227539,-54.93312454223633,-51.062801361083984,-35.60279846191406,-8.635990142822266,-48.57367706298828,-48.50161361694336,-35.008548736572266,-3.2709457874298096,-35.63638687133789,-37.47327423095703,-26.427661895751953,140.9458770751953,131.951171875,132.92784118652344,124.43341827392578,115.62506866455078,103.27207946777344,156.81460571289062,144.79319763183594,123.45811462402344,114.40563201904297,150.32583618164062,135.74374389648438,112.96926879882812,105.06098175048828,140.86895751953125,129.59793090820312,108.36148071289062,98.90599822998047,128.3785400390625,120.72581481933594,107.6952896118164,99.72026824951172
36,118,212,52,49,32,32,25,-21.328840255737305,-30.00408935546875,-1.0985490083694458,22.396324157714844,34.70580291748047,31.53891372680664,-0.339150071144104,10.94824504852295,19.355924606323242,20.733062744140625,-20.25042152404785,-9.124716758728027,5.099819660186768,9.297913551330566,-39.20957946777344,-29.90894889831543,-14.15507698059082,-7.29106330871582,-54.28533172607422,-49.31700897216797,-36.075416564941406,-26.815458297729492,7.8265252113342285,58.30971908569336,62.07325744628906,21.64496421813965,-7.085667610168457,-25.257394790649414,-13.111098289489746,-50.62152099609375,-48.364967346191406,-34.88372039794922,-14.662424087524414,-56.79572677612305,-52.928707122802734,-37.41191101074219,-10.427361488342285,-50.33445358276367,-50.5195426940918,-37.24357223510742,-5.099145889282227,-37.44155502319336,-39.327884674072266,-28.357532501220703,140.36207580566406,131.25682067871094,132.44781494140625,124.25350189208984,115.62655639648438,103.17121124267578,156.40797424316406,144.7928466796875,123.51872253417969,114.55348205566406,149.77047729492188,135.5500030517578,112.87735748291016,105.06768035888672,140.1667938232422,128.9246826171875,107.80992126464844,98.19953918457031,127.5577392578125,119.80818176269531,106.8820571899414,98.96914672851562
33,114,215,58,56,33,33,22,-21.072689056396484,-29.61444664001465,-0.711117148399353,23.071504592895508,35.671756744384766,32.264564514160156,-0.21458829939365387,10.916857719421387,19.47476577758789,20.90094566345215,-20.086776733398438,-9.37499713897705,5.030567646026611,9.315067291259766,-38.979705810546875,-29.767379760742188,-13.881831169128418,-6.659063816070557,-53.969051361083984,-49.22584533691406,-35.93424606323242,-26.385820388793945,6.132319450378418,56.55503845214844,60.28514099121094,19.90028190612793,-8.840179443359375,-26.96424102783203,-14.709333419799805,-52.48712158203125,-50.47945785522461,-37.01608657836914,-16.283449172973633,-58.84987258911133,-55.46946716308594,-40.01816940307617,-12.096113204956055,-52.12350082397461,-53.01082229614258,-40.2065544128418,-6.84505033493042,-39.24237823486328,-41.47198486328125,-30.826766967773438,139.76824951171875,130.2128143310547,131.55325317382812,123.99993896484375,115.83805847167969,103.3766860961914,156.10800170898438,145.232421875,123.9932861328125,115.00887298583984,149.3596649169922,136.14694213867188,113.51085662841797,105.6186752319336,139.60569763183594,128.72433471679688,107.72637176513672,97.7459945678711,126.86198425292969,119.20126342773438,106.38155364990234,98.36803436279297
35,106,210,53,55,34,30,24,-20.883068084716797,-29.247846603393555,-0.3418101370334625,23.75950813293457,36.723388671875,33.07893371582031,-0.15852849185466766,10.736586570739746,19.428050994873047,20.9097843170166,-20.00172996520996,-9.998065948486328,4.593977451324463,9.12043571472168,-38.836185455322266,-29.94780731201172,-13.975858688354492,-6.319479465484619,-53.749855041503906,-49.36195755004883,-36.0694580078125,-26.143075942993164,4.095949172973633,54.45233917236328,58.12080383300781,17.808134078979492,-10.914815902709961,-29.004671096801758,-16.65103530883789,-54.741851806640625,-53.0837287902832,-39.667945861816406,-18.23516845703125,-61.33797073364258,-58.81989669799805,-43.579341888427734,-14.087599754333496,-54.319732666015625,-56.14385223388672,-43.95240783691406,-8.913142204284668,-41.38597106933594,-44.1300163269043,-33.98624038696289,139.32655334472656,129.27752685546875,130.72540283203125,123.8248519897461,116.18766021728516,103.74372863769531,155.95419311523438,145.96746826171875,124.75241088867188,115.70600891113281,149.12339782714844,137.15286254882812,114.52387237548828,106.3615951538086,139.24021911621094,128.85586547851562,107.98431396484375,97.56922912597656,126.376953125,118.82493591308594,106.10635375976562,97.90388488769531
34,108,199,51,55,32,29,26,-20.50130844116211,-28.553056716918945,0.3967178761959076,25.19245719909668,38.80909729003906,34.541839599609375,0.22847534716129303,10.35477066040039,18.918394088745117,20.421161651611328,-19.70042610168457,-11.835619926452637,2.6760923862457275,8.475855827331543,-38.605899810791016,-31.5286922454834,-15.995556831359863,-7.378854274749756,-53.614776611328125,-50.19414520263672,-37.20344161987305,-26.763099670410156,0.03330424427986145,50.12893295288086,53.588382720947266,13.477046966552734,-15.232827186584473,-33.44585418701172,-20.37387466430664,-59.22288131713867,-58.87956237792969,-45.83770751953125,-21.99388885498047,-66.23478698730469,-67.52163696289062,-54.014564514160156,-17.98744010925293,-59.091033935546875,-64.27117156982422,-54.25056076049805,-13.08007526397705,-45.808372497558594,-49.73712921142578,-40.71480178833008,138.59478759765625,127.0919189453125,128.119384765625,122.65544891357422,116.19580841064453,104.13543701171875,155.63137817382812,148.04444885253906,126.71569061279297,117.141357421875,149.0635528564453,140.00228881835938,117.2186508178711,107.05461120605469,139.25807189941406,131.1420135498047,110.50370025634766,98.6266098022461,126.40086364746094,119.47777557373047,106.75814056396484,97.90904998779297
37,110,199,57,60,36,30,23,-20.50130844116211,-28.553056716918945,0.3967178761959076,25.19245719909668,38.80909729003906,34.541839599609375,0.22847534716129303,10.35477066040039,18.918394088745117,20.421161651611328,-19.70042610168457,-11.835619926452637,2.6760923862457275,8.475855827331543,-38.605899810791016,-31.5286922454834,-15.995556831359863,-7.378854274749756,-53.614776611328125,-50.19414520263672,-37.20344161987305,-26.763099670410156,0.03330424427986145,50.12893295288086,53.588382720947266,13.477046966552734,-15.232827186584473,-33.44585418701172,-20.37387466430664,-59.22288131713867,-58.87956237792969,-45.83770751953125,-21.99388885498047,-66.23478698730469,-67.52163696289062,-54.014564514160156,-17.98744010925293,-59.091033935546875,-64.27117156982422,-54.25056076049805,-13.08007526397705,-45.808372497558594,-49.73712921142578,-40.71480178833008,138.59478759765625,127.0919189453125,128.119384765625,122.65544891357422,116.19580841064453,104.13543701171875,155.63137817382812,148.04444885253906,126.71569061279297,117.141357421875,149.0635528564453,140.00228881835938,117.2186508178711,107.05461120605469,139.25807189941406,131.1420135498047,110.50370025634766,98.6266098022461,126.40086364746094,119.47777557373047,106.75814056396484,97.90904998779297
35,104,183,69,68,43,30,24,-20.029186248779297,-27.63770294189453,1.377008080482483,26.778335571289062,40.75391387939453,35.86259078979492,0.8351669311523438,10.138763427734375,18.272586822509766,19.827180862426758,-19.28044891357422,-14.206148147583008,-0.6866114139556885,7.002704620361328,-38.374610900878906,-34.630615234375,-20.26003646850586,-11.02859878540039,-53.64042663574219,-51.59644317626953,-39.20012664794922,-28.464353561401367,-3.5381720066070557,46.232566833496094,49.271305084228516,9.370406150817871,-19.389122009277344,-37.88059616088867,-23.643842697143555,-63.105106353759766,-64.64019775390625,-52.39857864379883,-25.185213088989258,-70.31842803955078,-77.77632141113281,-68.64683532714844,-21.236753463745117,-63.32063674926758,-72.42768859863281,-64.86730194091797,-16.558856964111328,-49.61581802368164,-54.93552017211914,-47.1924934387207,138.27574157714844,125.17219543457031,125.33193969726562,121.29542541503906,115.9130859375,104.53254699707031,155.5054473876953,150.44578552246094,129.0015869140625,118.43077087402344,149.51312255859375,143.31124877929688,121.10895538330078,107.80809020996094,140.055908203125,135.54014587402344,115.42546844482422,102.25935363769531,127.41753387451172,121.6010971069336,108.79427337646484,99.12481689453125
35,112,180,64,64,45,29,23,-19.996002197265625,-27.568323135375977,1.4548410177230835,27.41039276123047,41.75950622558594,36.89385223388672,0.9423791170120239,10.186667442321777,18.3063907623291,20.12915802001953,-19.221534729003906,-15.35433578491211,-2.3322010040283203,5.761238098144531,-38.375152587890625,-36.142425537109375,-22.440614700317383,-12.866613388061523,-53.72236251831055,-52.43972396850586,-40.33708953857422,-29.43448829650879,-4.270247459411621,45.384735107421875,48.344669342041016,8.747100830078125,-19.903297424316406,-38.55113220214844,-24.256301879882812,-63.85219192504883,-66.7638168334961,-55.4133415222168,-25.803218841552734,-71.22642517089844,-80.71700286865234,-73.14825439453125,-21.898876190185547,-64.23625946044922,-75.45170593261719,-69.53068542480469,-17.308263778686523,-50.50802993774414,-56.59018325805664,-49.541805267333984,138.2849578857422,124.72909545898438,124.64164733886719,121.18555450439453,116.22023010253906,105.08649444580078,155.56396484375,151.55682373046875,130.2504425048828,118.76738739013672,149.73768615722656,144.94227600097656,123.22379302978516,109.2025146484375,140.38294982910156,137.55035400390625,118.04325866699219,104.29533386230469,127.81131744384766,122.62462615966797,109.87643432617188,99.86827850341797
33,114,171,64,60,44,29,22,-20.006433486938477,-27.597883224487305,1.4267442226409912,27.97205352783203,42.7766227722168,38.470489501953125,0.9860946536064148,10.200434684753418,18.438100814819336,20.723440170288086,-19.201684951782227,-16.531192779541016,-3.986985445022583,4.418366432189941,-38.38932418823242,-37.42278289794922,-24.31879997253418,-14.51684284210205,-53.78279113769531,-53.33387756347656,-41.57251739501953,-30.465600967407227,-4.611982822418213,44.97407150268555,47.91285705566406,8.672030448913574,-19.802453994750977,-38.76295852661133,-24.518850326538086,-64.21792602539062,-68.86030578613281,-58.80841064453125,-26.083030700683594,-71.71989440917969,-83.00458526611328,-76.84526824951172,-22.215898513793945,-64.6710205078125,-77.54906463623047,-72.99996948242188,-17.68267059326172,-51.0135612487793,-58.021385192871094,-51.86388397216797,138.30181884765625,124.50646209716797,124.2886734008789,121.27093505859375,116.6421890258789,105.8101577758789,155.60650634765625,152.70339965820312,131.75205993652344,119.19209289550781,149.86814880371094,146.4971923828125,125.36337280273438,110.84445190429688,140.5678253173828,139.1218719482422,120.24082946777344,106.1357650756836,128.031982421875,123.60235595703125,111.01094818115234,100.64604949951172
