Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Thumb_tip_x,Thumb_tip_y,Thumb_tip_z,Index_tip_x,Index_tip_y,Index_tip_z,Middle_tip_x,Middle_tip_y,Middle_tip_z,Ring_tip_x,Ring_tip_y,Ring_tip_z,Pinky_tip_x,Pinky_tip_y,Pinky_tip_z,Palm_tip_x,Palm_tip_y,Palm_tip_z
35,86,63,40,28,23,23,31,-46.97689437866211,-35.844173431396484,-9.998100280761719,13.372430801391602,34.00121307373047,11.31484317779541,7.391089916229248,-41.80326843261719,-56.271297454833984,-52.843841552734375,-35.85161209106445,38.391929626464844,161.1193084716797,176.5501251220703,174.53724670410156,171.42869567871094,167.39064025878906,188.61106872558594
34,85,62,44,29,22,25,33,-46.9306755065918,-35.79606628417969,-9.949633598327637,13.442502975463867,34.058345794677734,11.41991138458252,7.473750591278076,-41.74518585205078,-56.21828079223633,-52.72111129760742,-35.71662521362305,38.316566467285156,161.28855895996094,176.67259216308594,174.64706420898438,171.61306762695312,167.58482360839844,188.5897979736328
33,81,63,47,31,23,24,36,-46.91242599487305,-35.7775764465332,-9.927003860473633,13.479933738708496,34.09010696411133,11.466575622558594,7.534104347229004,-41.72401428222656,-56.19666290283203,-52.66078186035156,-35.64886474609375,38.268009185791016,161.41127014160156,176.71908569335938,174.69761657714844,171.70677185058594,167.68597412109375,188.56842041015625
33,81,64,46,31,24,23,35,-46.912879943847656,-35.76675796508789,-9.909505844116211,13.507761001586914,34.11530303955078,11.486112594604492,7.623127460479736,-41.71228790283203,-56.18140411376953,-52.618099212646484,-35.59855651855469,38.225276947021484,161.58450317382812,176.74656677246094,174.73680114746094,171.7749481201172,167.76341247558594,188.5435791015625
30,78,66,49,34,23,24,37,-46.99263381958008,-35.75920867919922,-9.892731666564941,13.534530639648438,34.14536666870117,11.48182487487793,7.87306547164917,-41.70437240600586,-56.16775894165039,-52.578941345214844,-35.54389953613281,38.17182159423828,162.03482055664062,176.76597595214844,174.7747039794922,171.83924865722656,167.85037231445312,188.5265655517578
29,75,58,46,34,26,22,34,-47.05182647705078,-35.757930755615234,-9.888604164123535,13.540125846862793,34.15351104736328,11.45925521850586,7.994515895843506,-41.703041076660156,-56.164642333984375,-52.57099914550781,-35.52976989746094,38.154441833496094,162.24180603027344,176.76931762695312,174.7841796875,171.85264587402344,167.8731689453125,188.5389862060547
32,82,65,44,33,28,21,32,-47.449546813964844,-35.755252838134766,-9.876599311828613,13.549101829528809,34.17195510864258,11.39311695098877,8.586885452270508,-41.700294494628906,-56.15638732910156,-52.55843734741211,-35.49873352050781,38.10736846923828,163.17764282226562,176.77662658691406,174.81271362304688,171.87429809570312,167.92376708984375,188.57241821289062
33,76,67,38,34,29,20,29,-48.136451721191406,-35.752342224121094,-9.865232467651367,13.554292678833008,34.18430709838867,11.305349349975586,9.443963050842285,-41.69739532470703,-56.149192810058594,-52.551456451416016,-35.478614807128906,38.07331466674805,164.40415954589844,176.78536987304688,174.84080505371094,171.88726806640625,167.9568328857422,188.60455322265625
34,80,67,36,34,29,20,29,-48.409141540527344,-35.75120544433594,-9.861953735351562,13.555917739868164,34.187191009521484,11.263443946838379,9.759342193603516,-41.696266174316406,-56.1472053527832,-52.54933547973633,-35.47405242919922,38.06324005126953,164.82785034179688,176.7889862060547,174.84913635253906,171.8914337158203,167.9644775390625,188.6177520751953
35,79,65,33,32,33,23,27,-49.292118072509766,-35.74759292602539,-9.852174758911133,13.561080932617188,34.192359924316406,11.154990196228027,10.736441612243652,-41.692649841308594,-56.141685485839844,-52.54264831542969,-35.46595764160156,38.036312103271484,166.0494842529297,176.8008575439453,174.87478637695312,171.90516662597656,167.97830200195312,188.67967224121094
36,80,64,33,30,31,23,26,-50.13098907470703,-35.7431526184082,-9.842864036560059,13.566742897033691,34.19606399536133,11.12913990020752,11.629707336425781,-41.68840026855469,-56.13684844970703,-52.5355339050293,-35.46040344238281,38.02363204956055,167.08155822753906,176.816650390625,174.8998565673828,171.92079162597656,167.98825073242188,188.6700439453125
37,80,52,34,31,31,24,26,-50.38489532470703,-35.74135208129883,-9.839899063110352,13.568744659423828,34.197147369384766,11.121543884277344,11.89631462097168,-41.686710357666016,-56.1353645324707,-52.53304672241211,-35.45882034301758,38.019935607910156,167.3775177001953,176.82330322265625,174.9079132080078,171.92640686035156,167.99114990234375,188.6654052734375
35,87,50,38,32,31,24,27,-51.080047607421875,-35.73514938354492,-9.830702781677246,13.57559585571289,34.19931411743164,11.020733833312988,12.612749099731445,-41.680843353271484,-56.130924224853516,-52.52454376220703,-35.45565414428711,38.03550338745117,168.1488494873047,176.84764099121094,174.9339599609375,171.946533203125,167.99693298339844,188.7703399658203
35,85,50,39,30,31,25,25,-51.695289611816406,-35.7273063659668,-9.818934440612793,13.584636688232422,34.20206069946289,11.003615379333496,13.238731384277344,-41.6732177734375,-56.12540817260742,-52.51304244995117,-35.45170211791992,38.06204605102539,168.79612731933594,176.880859375,174.9691619873047,171.97438049316406,168.0042724609375,188.83726501464844
36,89,56,40,31,26,23,28,-51.88932418823242,-35.72428512573242,-9.814501762390137,13.587967872619629,34.2036018371582,11.007132530212402,13.43570613861084,-41.67021560668945,-56.12342071533203,-52.50883102416992,-35.449562072753906,38.0672607421875,168.99441528320312,176.89439392089844,174.98265075683594,171.9848175048828,168.00836181640625,188.85411071777344
35,83,61,41,31,27,22,29,-52.432987213134766,-35.713993072509766,-9.800237655639648,13.600600242614746,34.21078109741211,11.018771171569824,13.98853874206543,-41.65974426269531,-56.11722183227539,-52.4937744140625,-35.43980407714844,38.07099151611328,169.54037475585938,176.9420623779297,175.02626037597656,172.02468872070312,168.0274200439453,188.8773651123047
33,79,63,38,32,26,22,30,-52.76188659667969,-35.70648956298828,-9.790837287902832,13.611144065856934,34.21790313720703,11.025572776794434,14.322649955749512,-41.65190124511719,-56.113319396972656,-52.482051849365234,-35.43058395385742,38.06947326660156,169.8624267578125,176.9784698486328,175.05511474609375,172.05795288085938,168.04598999023438,188.88345336914062
33,76,67,36,28,25,24,30,-53.052677154541016,-35.698516845703125,-9.78161907196045,13.622512817382812,34.22676086425781,11.044897079467773,14.61666488647461,-41.64333724975586,-56.1096305847168,-52.46975326538086,-35.419456481933594,38.06863784790039,170.1398468017578,177.01837158203125,175.08349609375,172.0937957763672,168.06874084472656,188.8896484375
30,70,65,39,31,26,24,31,-53.4194221496582,-35.68666458129883,-9.771660804748535,13.639703750610352,34.242733001708984,11.07568645477295,14.985115051269531,-41.630615234375,-56.10574722290039,-52.45180892944336,-35.400001525878906,38.06781005859375,170.47598266601562,177.07958984375,175.1139678955078,172.14767456054688,168.10894775390625,188.90582275390625
37,72,76,48,36,30,23,28,-53.6238899230957,-35.67984390258789,-9.76724624633789,13.64982795715332,34.2552375793457,11.101080894470215,15.19018268585205,-41.62336349487305,-56.104095458984375,-52.441619873046875,-35.38541030883789,38.06306457519531,170.65695190429688,177.11524963378906,175.12725830078125,172.17893981933594,168.1396942138672,188.9262237548828
40,76,77,49,36,30,26,29,-53.80105972290039,-35.674171447753906,-9.764023780822754,13.658669471740723,34.268978118896484,11.13518238067627,15.368152618408203,-41.617591857910156,-56.10294723510742,-52.43305206298828,-35.369773864746094,38.05759811401367,170.81129455566406,177.14515686035156,175.13687133789062,172.20590209960938,168.17282104492188,188.94715881347656
42,82,78,52,36,30,26,29,-54.029727935791016,-35.66679382324219,-9.760504722595215,13.671049118041992,34.29202651977539,11.166644096374512,15.596879005432129,-41.61060333251953,-56.10177993774414,-52.421539306640625,-35.344242095947266,38.05531692504883,171.00686645507812,177.1843719482422,175.14723205566406,172.24282836914062,168.227294921875,189.01885986328125
43,81,75,50,38,30,26,28,-54.16931915283203,-35.66380310058594,-9.758600234985352,13.67973518371582,34.30943298339844,11.191123962402344,15.735671997070312,-41.60796356201172,-56.1012077331543,-52.413780212402344,-35.325355529785156,38.05902862548828,171.1240692138672,177.2000274658203,175.1527557373047,172.2681427001953,168.2674102783203,189.07859802246094
44,81,80,49,38,30,26,27,-54.301239013671875,-35.66216278076172,-9.756674766540527,13.689327239990234,34.32823944091797,11.206318855285645,15.86648178100586,-41.60658645629883,-56.10066604614258,-52.405433654785156,-35.30530548095703,38.06765365600586,171.23350524902344,177.2085418701172,175.15829467773438,172.29562377929688,168.3097686767578,189.14244079589844
36,74,65,41,35,27,26,26,-54.51951217651367,-35.66093063354492,-9.753557205200195,13.705981254577637,34.35847473144531,11.245174407958984,16.08148765563965,-41.6056022644043,-56.0998649597168,-52.39134979248047,-35.27384948730469,38.08644485473633,171.41220092773438,177.21485900878906,175.1672821044922,172.3434295654297,168.37646484375,189.26759338378906
32,68,58,42,34,27,22,27,-54.69635009765625,-35.66043472290039,-9.751389503479004,13.718680381774902,34.379886627197266,11.303448677062988,16.25560188293457,-41.605220794677734,-56.09934997558594,-52.38084030151367,-35.25199508666992,38.088287353515625,171.55657958984375,177.21737670898438,175.1735076904297,172.38003540039062,168.42333984375,189.39402770996094
29,59,62,39,33,27,22,24,-54.823699951171875,-35.66014099121094,-9.749266624450684,13.732213973999023,34.402164459228516,11.316350936889648,16.380226135253906,-41.60500717163086,-56.098880767822266,-52.369876861572266,-35.22954177856445,38.08606719970703,171.66079711914062,177.21885681152344,175.17959594726562,172.41921997070312,168.47181701660156,189.5072479248047
29,56,67,41,34,29,22,25,-54.925167083740234,-35.6599235534668,-9.746156692504883,13.75323486328125,34.43721389770508,11.336457252502441,16.47793197631836,-41.604854583740234,-56.0982551574707,-52.35342025756836,-35.19485092163086,38.058475494384766,171.74505615234375,177.21998596191406,175.1886444091797,172.4816436767578,168.54823303222656,189.61854553222656
28,66,60,40,33,28,22,27,-54.971824645996094,-35.65983200073242,-9.744460105895996,13.766892433166504,34.46059036254883,11.350536346435547,16.521100997924805,-41.604793548583984,-56.097957611083984,-52.34308624267578,-35.17216873168945,38.02437210083008,171.7860870361328,177.22047424316406,175.19369506835938,172.52346801757812,168.59999084472656,189.66380310058594
28,65,61,38,30,26,22,27,-55.01696014404297,-35.65977096557617,-9.742822647094727,13.779600143432617,34.4830207824707,11.372634887695312,16.560897827148438,-41.604759216308594,-56.097721099853516,-52.33381652832031,-35.15077590942383,37.98018264770508,171.83026123046875,177.22080993652344,175.19862365722656,172.56277465820312,168.65032958984375,189.70730590820312
31,66,60,35,32,28,22,24,-55.063194274902344,-35.659725189208984,-9.741061210632324,13.790532112121582,34.504093170166016,11.422314643859863,16.59933090209961,-41.604732513427734,-56.09751510620117,-52.32602310180664,-35.13102722167969,37.929325103759766,171.8841094970703,177.22105407714844,175.20401000976562,172.59693908691406,168.69837951660156,189.75711059570312
30,62,55,35,34,27,24,26,-55.08810043334961,-35.65964126586914,-9.737286567687988,13.806456565856934,34.53539276123047,11.547346115112305,16.61433219909668,-41.604698181152344,-56.097251892089844,-52.31545639038086,-35.10308837890625,37.83662414550781,171.96669006347656,177.2214813232422,175.21559143066406,172.6464080810547,168.77047729492188,189.88436889648438
30,69,51,36,31,26,22,25,-54.994041442871094,-35.659507751464844,-9.733530044555664,13.818818092346191,34.55824661254883,11.697967529296875,16.534643173217773,-41.604652404785156,-56.09709167480469,-52.30814743041992,-35.084224700927734,37.753456115722656,171.9951629638672,177.22215270996094,175.2269744873047,172.68394470214844,168.8233184814453,190.01806640625
31,60,51,38,30,28,22,23,-54.714698791503906,-35.65918731689453,-9.728615760803223,13.833066940307617,34.583641052246094,11.83918285369873,16.318368911743164,-41.60456466674805,-56.09695053100586,-52.30055618286133,-35.064727783203125,37.67490768432617,171.97947692871094,177.22366333007812,175.2417449951172,172.7266082763672,168.882080078125,190.16893005371094
31,67,63,42,31,27,25,26,-53.847900390625,-35.65797805786133,-9.719767570495605,13.856245994567871,34.6257438659668,12.046646118164062,15.688254356384277,-41.60428237915039,-56.096778869628906,-52.2885627746582,-35.034481048583984,37.584686279296875,171.88235473632812,177.22909545898438,175.26800537109375,172.79627990722656,168.97952270507812,190.30902099609375
28,67,64,44,30,25,25,25,-52.16921615600586,-35.65508270263672,-9.71015453338623,13.880414962768555,34.6702880859375,12.280603408813477,14.575263023376465,-41.60371017456055,-56.096797943115234,-52.27732467651367,-35.005218505859375,37.49335861206055,171.61358642578125,177.24124145507812,175.2960205078125,172.8677520751953,169.08169555664062,190.40432739257812
28,69,64,42,27,24,25,28,-51.31885528564453,-35.65351104736328,-9.706571578979492,13.888472557067871,34.68538284301758,12.375126838684082,14.049663543701172,-41.60344314575195,-56.096866607666016,-52.27376937866211,-34.99588394165039,37.456764221191406,171.45018005371094,177.2474365234375,175.30625915527344,172.8911590576172,169.11610412597656,190.4275360107422
31,66,62,39,27,22,27,29,-47.69609069824219,-35.646724700927734,-9.694150924682617,13.910017967224121,34.72893142700195,12.668571472167969,11.972824096679688,-41.60253143310547,-56.09748840332031,-52.26474380493164,-34.97029113769531,37.3558349609375,170.7850799560547,177.2725830078125,175.34091186523438,172.95285034179688,169.2152099609375,190.50497436523438
31,64,69,39,29,18,26,30,-42.56173324584961,-35.636295318603516,-9.679302215576172,13.929933547973633,34.7689094543457,12.90738296508789,9.37417984008789,-41.6015739440918,-56.09832763671875,-52.25653839111328,-34.94765090942383,37.29640579223633,169.74508666992188,177.30787658691406,175.38108825683594,173.00819396972656,169.3048095703125,190.56358337402344
31,62,57,39,28,17,25,29,-40.604217529296875,-35.631996154785156,-9.673787117004395,13.937353134155273,34.78208923339844,12.985340118408203,8.472274780273438,-41.601322174072266,-56.098697662353516,-52.25366973876953,-34.940494537353516,37.27930450439453,169.30970764160156,177.32156372070312,175.39561462402344,173.0280303955078,169.33364868164062,190.58197021484375
36,65,64,35,31,21,25,32,-34.7611198425293,-35.61636734008789,-9.654951095581055,13.962362289428711,34.82236099243164,13.208008766174316,6.027688503265381,-41.60073471069336,-56.10017776489258,-52.24467468261719,-34.9194221496582,37.22145080566406,167.97555541992188,177.3683624267578,175.44358825683594,173.09231567382812,169.41973876953125,190.639892578125
38,63,63,37,33,28,26,30,-31.12725257873535,-35.60429763793945,-9.640803337097168,13.980988502502441,34.84999084472656,13.338876724243164,4.714234828948975,-41.60080337524414,-56.101539611816406,-52.23899459838867,-34.905792236328125,37.187599182128906,167.07684326171875,177.40243530273438,175.4783172607422,173.1377410888672,169.47694396972656,190.67291259765625
37,63,61,45,33,30,25,30,-27.849319458007812,-35.591026306152344,-9.625201225280762,14.001461029052734,34.87846374511719,13.491209030151367,3.693356513977051,-41.60122299194336,-56.10319900512695,-52.23344039916992,-34.89212417602539,37.17045974731445,166.22756958007812,177.4381103515625,175.5154266357422,173.18563842773438,169.53448486328125,190.70835876464844
36,63,54,46,33,33,24,28,-23.657024383544922,-35.56838607788086,-9.59823226928711,14.036293983459473,34.92402267456055,13.693944931030273,2.6930716037750244,-41.602455139160156,-56.10628128051758,-52.22486114501953,-34.87063980102539,37.16807556152344,165.06004333496094,177.4958953857422,175.57713317871094,173.26319885253906,169.62367248535156,190.77342224121094
36,58,58,47,32,34,23,28,-22.51354217529297,-35.559818267822266,-9.587920188903809,14.04903793334961,34.939754486083984,13.762309074401855,2.4835739135742188,-41.60298156738281,-56.10746383666992,-52.22163391113281,-34.863189697265625,37.1756706237793,164.75669860839844,177.51699829101562,175.60008239746094,173.2906036376953,169.65362548828125,190.80459594726562
